Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
285050,Tokachidake,18658,Confirmed Eruption,South of Shin-funkako,3,,,1962,,6,,29,,Observations: Reported,,1962,,9,,16,15,43.418,142.686
283070,Yakedake,17523,Confirmed Eruption,North flank (Kurodani and Nakao-toge),2,,,1962,,6,,17,,Observations: Reported,,1963,,6,,29,,36.227,137.587
285070,Akan,18696,Confirmed Eruption,Me-Akan (Nakamachineshiri),1,,,1962,,4,,28,,Observations: Reported,,1962,,4,,28,,43.384,144.013
283090,Niigata-Yakeyama,17543,Confirmed Eruption,,1,,,1962,,3,,14,,Observations: Reported,,1962,,3,,14,,36.921,138.036
284010,Izu-Oshima,18233,Confirmed Eruption,Mihara-yama,1,,,1962,,1,,16,15,Observations: Reported,,1965,,5,,16,15,34.724,139.394
283110,Asamayama,17802,Confirmed Eruption,,2,,,1961,,8,,18,,Observations: Reported,,1961,,11,,16,,36.406,138.523
285050,Tokachidake,18657,Confirmed Eruption,NW of Kami-Horokamettoku-yama,1,,,1961,,8,,14,,Observations: Reported,,1961,,8,,14,,43.418,142.686
283150,Nasudake,17884,Confirmed Eruption,Chausu-dake (50 m north of 1953 vent),1,,,1960,,10,?,10,,Observations: Reported,,,,,,,,37.125,139.963
285070,Akan,18695,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1960,,9,,16,15,Observations: Reported,,1960,,9,,16,15,43.384,144.013
282110,Asosan,13845,Confirmed Eruption,Naka-dake,1,,,1960,,9,,16,15,Observations: Reported,,1962,,11,,16,15,32.884,131.104
284070,Myojinsho,18322,Confirmed Eruption,Myojinsho,2,,,1960,,7,,21,,Observations: Reported,,,,,,,,31.888,139.918
282030,Suwanosejima,16937,Confirmed Eruption,Submarine E flank (Suwanose-jima Oki),0,,?,1960,,7,,2,182,Observations: Reported,,,,,,,,29.638,129.714
282110,Asosan,13844,Confirmed Eruption,Naka-dake,2,,,1960,,1,,16,15,Observations: Reported,,1960,,4,,9,,32.884,131.104
284010,Izu-Oshima,18231,Confirmed Eruption,Mihara-yama,1,,,1959,,10,,16,15,Observations: Reported,,1960,,11,,16,15,34.724,139.394
285050,Tokachidake,18656,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1959,,8,,15,5,Observations: Reported,,1959,,11,,25,,43.418,142.686
282110,Asosan,13843,Confirmed Eruption,Naka-dake,1,,,1959,,7,,16,15,Observations: Reported,,1959,,10,,2,,32.884,131.104
284070,Myojinsho,18321,Confirmed Eruption,,0,,,1959,,7,,2,182,Observations: Reported,,,,,,,,31.888,139.918
282020,Io-Torishima,16918,Confirmed Eruption,Iwo-dake,2,,,1959,,6,,8,,Observations: Reported,,1959,,7,,16,15,27.881,128.223
285070,Akan,18694,Confirmed Eruption,Me-Akan (Naka- and Ponmachineshiri),1,,,1959,,5,,15,5,Observations: Reported,,1959,,10,,16,15,43.384,144.013
282090,Kirishimayama,17159,Confirmed Eruption,Shinmoe-dake,2,,,1959,,2,,13,,Observations: Reported,,1959,,2,,17,,31.934,130.862
284010,Izu-Oshima,18230,Confirmed Eruption,Mihara-yama,1,,,1959,,1,,16,15,Observations: Reported,,1959,,1,,16,15,34.724,139.394
283120,Kusatsu-Shiranesan,17841,Confirmed Eruption,Yu-gama,1,,,1958,,12,,31,365,Observations: Reported,,,,,,,,36.618,138.528
285050,Tokachidake,18655,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1958,,10,,4,,Observations: Reported,,1958,,10,,4,,43.418,142.686
283110,Asamayama,17801,Confirmed Eruption,,2,,,1958,,10,,3,,Observations: Reported,,1959,,8,,26,5,36.406,138.523
284070,Myojinsho,18320,Confirmed Eruption,,0,,,1958,,7,,2,182,Observations: Reported,,,,,,,,31.888,139.918
284010,Izu-Oshima,18229,Confirmed Eruption,Mihara-yama,1,,,1958,,4,,17,,Observations: Reported,,1958,,6,,13,,34.724,139.394
285070,Akan,18693,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1958,,2,,23,,Observations: Reported,,1958,,2,,23,,43.384,144.013
282110,Asosan,13842,Confirmed Eruption,Naka-dake,2,,,1957,,10,,16,15,Observations: Reported,,1958,,12,,16,15,32.884,131.104
284010,Izu-Oshima,18228,Confirmed Eruption,Mihara-yama,1,,,1957,,8,,16,15,Observations: Reported,,1957,,12,,16,15,34.724,139.394
283260,Akita-Yakeyama,18088,Confirmed Eruption,,1,,,1957,,7,,2,182,Observations: Reported,,,,,,,,39.964,140.757
284070,Myojinsho,18319,Confirmed Eruption,,0,,,1957,,5,,2,,Observations: Reported,,,,,,,,31.888,139.918
282110,Asosan,13841,Confirmed Eruption,Naka-dake,1,,,1957,,4,,12,,Observations: Reported,,1957,,4,,12,,32.884,131.104
284120,Ioto,18408,Confirmed Eruption,Chidoriga-hara,1,,,1957,,3,,28,,Observations: Reported,,1957,,3,,28,,24.751,141.289
285070,Akan,18692,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1957,,2,,26,,Observations: Reported,,1957,,9,,5,,43.384,144.013
282110,Asosan,13840,Confirmed Eruption,Naka-dake,1,,,1956,,12,,21,,Observations: Reported,,1956,,12,,21,,32.884,131.104
282030,Suwanosejima,16936,Confirmed Eruption,O-take,2,,,1956,,11,,16,15,Observations: Reported,,1984,,5,,16,15,29.638,129.714
282110,Asosan,13839,Confirmed Eruption,Naka-dake,2,,,1956,,8,,16,15,Observations: Reported,,,,,,,,32.884,131.104
285050,Tokachidake,18653,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1956,,6,,16,15,Observations: Reported,,1956,,6,,16,15,43.418,142.686
285070,Akan,18691,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1956,,3,,18,,Observations: Reported,,1956,,10,,31,,43.384,144.013
282110,Asosan,17329,Confirmed Eruption,Naka-dake,2,,,1956,,1,?,3,,Observations: Reported,,1956,,1,,13,,32.884,131.104
284010,Izu-Oshima,18226,Confirmed Eruption,Mihara-yama,1,,,1956,,1,,3,,Observations: Reported,,1956,,1,,6,,34.724,139.394
285070,Akan,18690,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1955,,11,,19,,Observations: Reported,,1955,,11,,19,,43.384,144.013
282080,Aira,17088,Confirmed Eruption,Minami-dake and east flank (Showa crater),3,,,1955,,10,,13,,Observations: Reported,,2016,,8,,22,,31.593,130.657
282110,Asosan,17328,Confirmed Eruption,Naka-dake,1,,,1955,,7,,25,,Observations: Reported,,1955,,7,,28,,32.884,131.104
284070,Myojinsho,18318,Confirmed Eruption,4 km north of Bayonnaise Rocks,0,,,1955,,6,,25,,Observations: Reported,,,,,,,,31.888,139.918
285040,Shikotsu,18630,Confirmed Eruption,Tarumai,1,,,1954,,11,,19,,Observations: Reported,,1955,,2,,14,,42.688,141.38
284070,Myojinsho,18317,Confirmed Eruption,Myojinsho,0,,,1954,,11,,4,,Observations: Reported,,1954,,11,,5,,31.888,139.918
285050,Tokachidake,18652,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1954,,9,,16,15,Observations: Reported,,1954,,9,,16,15,43.418,142.686
282030,Suwanosejima,16935,Confirmed Eruption,Submarine E flank (Suwanose-jima Oki),0,,?,1954,,7,,2,182,Observations: Reported,,,,,,,,29.638,129.714
282110,Asosan,17327,Confirmed Eruption,Naka-dake,1,,,1954,,5,,26,,Observations: Reported,,1954,,5,,26,,32.884,131.104
285040,Shikotsu,18629,Confirmed Eruption,Tarumai,1,,,1954,,5,,2,,Observations: Reported,,1954,,5,,2,,42.688,141.38
285070,Akan,18689,Confirmed Eruption,Me-Akan (Nakamachineshiri),1,,,1954,,1,?,7,,Observations: Reported,,1954,,4,,13,,43.384,144.013
283110,Asamayama,17799,Confirmed Eruption,,3,,,1953,,12,,27,,Observations: Reported,,1955,,8,,2,,36.406,138.523
282110,Asosan,17326,Confirmed Eruption,Naka-dake,1,,,1953,,12,,16,15,Observations: Reported,,1953,,12,,16,15,32.884,131.104
283150,Nasudake,17883,Confirmed Eruption,Chausu-dake (1881 crater),1,,,1953,,10,,24,,Observations: Reported,,1953,,10,,29,,37.125,139.963
284010,Izu-Oshima,18225,Confirmed Eruption,Mihara-yama,1,,,1953,,10,,5,,Observations: Reported,,1954,,2,,8,,34.724,139.394
285040,Shikotsu,18628,Confirmed Eruption,Tarumai,1,,,1953,,9,?,14,,Observations: Reported,,1953,,9,?,14,,42.688,141.38
284121,Kita-Fukutokutai,18398,Confirmed Eruption,,0,,,1953,,7,,2,182,Observations: Reported,,1954,,7,,2,182,24.417,141.417
282110,Asosan,17325,Confirmed Eruption,Naka-dake,2,,,1953,,4,,27,,Observations: Reported,,1953,,7,,30,,32.884,131.104
284070,Myojinsho,18316,Confirmed Eruption,Myojinsho,2,,,1952,,9,,16,,Observations: Reported,,1953,,10,,16,15,31.888,139.918
285050,Tokachidake,18651,Confirmed Eruption,NE of Shin-funkako (Showa Crater),,,,1952,,8,,17,,Observations: Reported,,,,,,,,43.418,142.686
283140,Nikko-Shiranesan,17864,Confirmed Eruption,Shirane-san,2,,,1952,,7,,16,15,Observations: Reported,,1952,,9,,16,15,36.799,139.376
283110,Asamayama,17798,Confirmed Eruption,,2,,,1952,,6,,7,,Observations: Reported,,1952,,6,,14,,36.406,138.523
285040,Shikotsu,18627,Confirmed Eruption,Tarumai,2,,,1951,,7,,28,,Observations: Reported,,1951,,7,,28,,42.688,141.38
282110,Asosan,17323,Confirmed Eruption,Naka-dake,2,,,1951,,5,,4,,Observations: Reported,,1951,,8,,16,15,32.884,131.104
283260,Akita-Yakeyama,18087,Confirmed Eruption,Kare-numa,1,?,,1951,,2,,16,15,Observations: Reported,,,,,,,,39.964,140.757
285040,Shikotsu,18626,Confirmed Eruption,Tarumai,2,,,1951,,1,,29,,Observations: Reported,,1951,,1,,29,,42.688,141.38
282110,Asosan,17322,Confirmed Eruption,Naka-dake,2,,,1950,,11,,16,15,Observations: Reported,,1951,,1,,16,15,32.884,131.104
283110,Asamayama,17796,Confirmed Eruption,,1,,,1950,,9,,23,,Observations: Reported,,1951,,6,,17,,36.406,138.523
284010,Izu-Oshima,18224,Confirmed Eruption,"Mihara-yama, south rim",2,,,1950,,7,,16,,Observations: Reported,,1951,,6,,28,,34.724,139.394
283260,Akita-Yakeyama,18086,Confirmed Eruption,Kare-numa,1,,,1950,,7,,2,182,Observations: Reported,,,,,,,,39.964,140.757
282080,Aira,17086,Confirmed Eruption,Minami-dake,1,,,1950,,6,,29,,Observations: Reported,,1950,,9,,9,,31.593,130.657
283180,Azumayama,17934,Confirmed Eruption,Issaikyo (Oana and NW of Oana),1,,,1950,,2,,10,,Observations: Reported,,1950,,2,,19,,37.735,140.244
283210,Kurikomayama,18002,Confirmed Eruption,,2,,,1950,,1,,15,,Observations: Reported,,,,,,,,38.961,140.788
282110,Asosan,17321,Confirmed Eruption,Naka-dake,2,,,1949,,12,,26,,Observations: Reported,,1950,,4,,15,,32.884,131.104
282030,Suwanosejima,16934,Confirmed Eruption,O-take,2,,,1949,,10,,0,,Observations: Reported,,1954,,7,,2,182,29.638,129.714
283260,Akita-Yakeyama,18085,Confirmed Eruption,Kare-numa,1,,,1949,,8,,30,,Observations: Reported,,1949,,9,,1,,39.964,140.757
283110,Asamayama,17795,Confirmed Eruption,,2,,,1949,,3,,10,,Observations: Reported,,1949,,10,,24,,36.406,138.523
283090,Niigata-Yakeyama,17542,Confirmed Eruption,"NE-SW fissures, both sides of summit",2,,,1949,,2,,5,,Observations: Reported,,1949,,9,,13,,36.921,138.036
282080,Aira,17085,Confirmed Eruption,East flank of Minami-dake (750 m),1,,,1948,,7,,27,,Observations: Reported,,1948,,7,,27,,31.593,130.657
282110,Asosan,17320,Confirmed Eruption,Naka-dake,1,,,1948,,4,,9,,Observations: Reported,,1948,,12,,0,,32.884,131.104
283260,Akita-Yakeyama,18084,Confirmed Eruption,Kare-numa,1,?,,1948,,0,,0,,Observations: Reported,,,,,,,,39.964,140.757
283110,Asamayama,17794,Confirmed Eruption,E corner of crater bottom,1,,,1947,,6,,0,,Observations: Reported,,1947,,8,,14,,36.406,138.523
282110,Asosan,17319,Confirmed Eruption,Naka-dake,2,,,1947,,5,,26,,Observations: Reported,,1947,,9,,0,,32.884,131.104
282110,Asosan,17318,Confirmed Eruption,Naka-dake,2,,,1946,,12,,30,,Observations: Reported,,1946,,12,,30,,32.884,131.104
283210,Kurikomayama,18001,Confirmed Eruption,SE of Tsurugi-yama,2,,,1946,,11,,24,,Observations: Reported,,,,,,,,38.961,140.788
283110,Asamayama,17793,Confirmed Eruption,,2,,,1946,,10,,29,,Observations: Reported,,1946,,10,,30,,36.406,138.523
282110,Asosan,17317,Confirmed Eruption,Naka-dake,2,,,1946,,4,,29,,Observations: Reported,,1946,,6,,24,,32.884,131.104
284070,Myojinsho,18315,Confirmed Eruption,Island at 31.95 N 140.02 E,2,,,1946,,2,,4,4,Observations: Reported,,,,,,,,31.888,139.918
282080,Aira,17084,Confirmed Eruption,East flank of Minami-dake (750 m),2,,,1946,,1,,0,,Observations: Reported,,1946,,11,,0,,31.593,130.657
282050,Kuchinoerabujima,16972,Confirmed Eruption,NNE-SSW fissure on E side of Shindake,2,,,1945,,11,,3,,Observations: Reported,,1945,,11,,3,,30.443,130.217
282110,Asosan,17316,Confirmed Eruption,Naka-dake,2,,,1945,,9,,16,,Observations: Reported,,1945,,9,,19,,32.884,131.104
284120,Ioto,18407,Confirmed Eruption,North and west sides near the coast,1,,,1944,,12,,0,,Observations: Reported,,,,,,,,24.751,141.289
283210,Kurikomayama,18000,Confirmed Eruption,,1,,,1944,,11,,20,,Observations: Reported,,1944,,12,,0,,38.961,140.788
285040,Shikotsu,17616,Confirmed Eruption,Tarumai,1,,,1944,,7,,2,,Observations: Reported,,1944,,7,,2,,42.688,141.38
285030,Toya,18600,Confirmed Eruption,Usu East flank (Showa-Shinzan),2,,,1944,,6,,23,,Observations: Reported,,1945,,9,,19,,42.544,140.839
283110,Asamayama,17792,Confirmed Eruption,,2,,,1944,,1,?,0,,Observations: Reported,,1945,,11,,0,,36.406,138.523
282110,Asosan,17315,Confirmed Eruption,Naka-dake,2,,,1943,,12,,9,,Observations: Reported,,1944,,2,,0,,32.884,131.104
282110,Asosan,17314,Confirmed Eruption,Naka-dake,2,,,1943,,6,,21,,Observations: Reported,,1943,,6,,24,,32.884,131.104
285020,Hokkaido-Komagatake,18579,Confirmed Eruption,NW-SE 1.6-km fissure,3,,,1942,,11,,16,,Observations: Reported,,1942,,11,,18,,42.063,140.677
282080,Aira,17083,Confirmed Eruption,East flank of Minami-dake (750 m),1,,,1942,,7,,16,,Observations: Reported,,1942,,7,,16,,31.593,130.657
283120,Kusatsu-Shiranesan,17840,Confirmed Eruption,Fissure east and south of Yu-gama,1,,,1942,,2,,2,,Observations: Reported,,,,,,,,36.618,138.528
282080,Aira,17082,Confirmed Eruption,East flank of Minami-dake (750 m),2,,,1941,,4,,28,,Observations: Reported,,1941,,8,,26,,31.593,130.657
283120,Kusatsu-Shiranesan,17839,Confirmed Eruption,,1,?,,1941,,1,,19,,Observations: Reported,,1941,,1,,19,,36.618,138.528
282030,Suwanosejima,16933,Confirmed Eruption,O-take,2,?,,1940,,11,,29,,Observations: Reported,,,,,,,,29.638,129.714
284010,Izu-Oshima,18223,Confirmed Eruption,Mihara-yama,1,,,1940,,8,,18,,Observations: Reported,,1940,,8,,19,,34.724,139.394
284040,Miyakejima,18270,Confirmed Eruption,"Oyama, NE flank",3,,,1940,,7,,12,,Observations: Reported,,1940,,8,,5,,34.094,139.526
283190,Zaozan [Zaosan],17989,Confirmed Eruption,Okama,1,,,1940,,5,,18,,Observations: Reported,,1940,,5,,18,,38.144,140.44
282080,Aira,17081,Confirmed Eruption,Minami-dake and east flank (750 m),2,,,1940,,4,,24,,Observations: Reported,,1940,,7,,9,,31.593,130.657
282110,Asosan,17312,Confirmed Eruption,Naka-dake,2,,,1940,,4,,20,,Observations: Reported,,1941,,8,,8,,32.884,131.104
283120,Kusatsu-Shiranesan,17838,Confirmed Eruption,,1,?,,1940,,4,,7,,Observations: Reported,,1940,,9,,13,,36.618,138.528
282080,Aira,17080,Confirmed Eruption,East flank of Minami-dake (750 m),2,,,1939,,10,,26,,Observations: Reported,,1939,,11,?,12,,31.593,130.657
284010,Izu-Oshima,18222,Confirmed Eruption,Mihara-yama,1,,,1939,,9,,1,,Observations: Reported,,1939,,9,,16,,34.724,139.394
284090,Izu-Torishima,18369,Confirmed Eruption,North side of 1902 crater (Iwo-yama),3,,,1939,,8,,17,,Observations: Reported,,1939,,12,,26,5,30.484,140.303
283070,Yakedake,17522,Confirmed Eruption,,2,,,1939,,6,,4,,Observations: Reported,,1939,,6,,4,,36.227,137.587
283120,Kusatsu-Shiranesan,17837,Confirmed Eruption,Yu-gama,1,,,1939,,2,?,0,,Observations: Reported,,1939,,8,?,28,,36.618,138.528
284010,Izu-Oshima,18221,Confirmed Eruption,Mihara-yama,1,?,,1939,,2,,0,,Observations: Reported,,1939,,2,,0,,34.724,139.394
284010,Izu-Oshima,18220,Confirmed Eruption,Mihara-yama,1,,,1938,,8,,11,,Observations: Reported,,1938,,8,,11,,34.724,139.394
283120,Kusatsu-Shiranesan,17836,Confirmed Eruption,Yu-gama,1,,,1938,,7,?,17,,Observations: Reported,,1938,,10,?,5,,36.618,138.528
283110,Asamayama,17791,Confirmed Eruption,,1,,,1938,,3,,25,,Observations: Reported,,1942,,12,,0,,36.406,138.523
282030,Suwanosejima,16932,Confirmed Eruption,O-take,2,?,,1938,,3,,11,,Observations: Reported,,1938,,3,,11,,29.638,129.714
282080,Aira,17079,Confirmed Eruption,Minami-dake,2,,,1938,,2,,25,,Observations: Reported,,1938,,3,,31,,31.593,130.657
282110,Asosan,17311,Confirmed Eruption,Naka-dake,2,,,1938,,0,,0,,Observations: Reported,,1939,,8,,11,,32.884,131.104
283120,Kusatsu-Shiranesan,17835,Confirmed Eruption,Yu-gama,1,,,1937,,11,,27,,Observations: Reported,,1938,,2,?,16,,36.618,138.528
284010,Izu-Oshima,18219,Confirmed Eruption,Mihara-yama,0,,,1937,,7,,17,,Observations: Reported,,1937,,8,,0,,34.724,139.394
282110,Asosan,17310,Confirmed Eruption,Naka-dake,2,,,1937,,5,,7,,Observations: Reported,,1937,,5,,13,,32.884,131.104
285020,Hokkaido-Komagatake,18578,Confirmed Eruption,,1,,,1937,,3,,17,,Observations: Reported,,1937,,3,,19,,42.063,140.677
282110,Asosan,17309,Confirmed Eruption,Naka-dake,2,,,1937,,1,,13,,Observations: Reported,,1937,,1,,13,,32.884,131.104
285040,Shikotsu,17615,Confirmed Eruption,Tarumai,1,,,1936,,11,,15,,Observations: Reported,,1936,,11,,26,,42.688,141.38
282110,Asosan,17308,Confirmed Eruption,Naka-dake,2,,,1936,,8,,8,,Observations: Reported,,1936,,8,,14,,32.884,131.104
285040,Shikotsu,17614,Confirmed Eruption,Tarumai,1,,,1936,,4,,19,,Observations: Reported,,1936,,4,,19,,42.688,141.38
282110,Asosan,17307,Confirmed Eruption,Naka-dake,2,,,1936,,2,,5,,Observations: Reported,,1936,,2,,5,,32.884,131.104
285090,Shiretoko-Iozan,18732,Confirmed Eruption,NW flank,1,,,1935,,12,,0,,Observations: Reported,,1936,,10,,0,,44.133,145.161
282080,Aira,17078,Confirmed Eruption,Minami-dake,1,,,1935,,9,,20,,Observations: Reported,,1935,,9,,24,,31.593,130.657
283070,Yakedake,17521,Confirmed Eruption,,2,,,1935,,9,,11,,Observations: Reported,,1935,,11,,12,,36.227,137.587
284010,Izu-Oshima,18218,Confirmed Eruption,Mihara-yama,0,,,1935,,4,,26,,Observations: Reported,,1935,,5,?,6,,34.724,139.394
282110,Asosan,17306,Confirmed Eruption,Naka-dake,2,,,1935,,1,,7,,Observations: Reported,,1935,,10,,8,,32.884,131.104
284120,Ioto,18406,Confirmed Eruption,SW side at Chidoriga-hara,1,,,1935,,0,,0,,Observations: Reported,,,,,,,,24.751,141.289
283110,Asamayama,17790,Confirmed Eruption,,3,,,1934,,11,,13,,Observations: Reported,,1937,,7,,0,,36.406,138.523
282060,Kikai,16995,Confirmed Eruption,2 km east of Tokara-Iwo-Jima,2,,,1934,,9,,19,,Observations: Reported,,1935,,8,?,0,,30.793,130.305
282110,Asosan,17305,Confirmed Eruption,Naka-dake,2,,,1934,,7,,16,,Observations: Reported,,,,,,,,32.884,131.104
283110,Asamayama,17789,Confirmed Eruption,,1,,,1934,,6,,0,,Observations: Reported,,1934,,6,,0,,36.406,138.523
284070,Myojinsho,18314,Confirmed Eruption,9 km E of Bayonnaise Rocks,0,,,1934,,5,,0,,Observations: Reported,,,,,,,,31.888,139.918
284010,Izu-Oshima,18216,Confirmed Eruption,Mihara-yama,0,,,1934,,4,,15,,Observations: Reported,,1934,,4,?,25,,34.724,139.394
283110,Asamayama,17788,Confirmed Eruption,,1,,,1934,,1,,9,,Observations: Reported,,1934,,2,,11,,36.406,138.523
283120,Kusatsu-Shiranesan,17834,Confirmed Eruption,,2,,,1934,,0,,0,,Observations: Reported,,,,,,,,36.618,138.528
282050,Kuchinoerabujima,16971,Confirmed Eruption,Shindake,4,?,,1933,,12,,23,,Observations: Reported,,1934,,1,,12,,30.443,130.217
285040,Shikotsu,17613,Confirmed Eruption,Tarumai (east-west summit fissure),2,,,1933,,12,,1,,Observations: Reported,,1933,,12,,14,,42.688,141.38
284010,Izu-Oshima,18215,Confirmed Eruption,Mihara-yama,0,,,1933,,10,,14,,Observations: Reported,,1933,,11,,0,,34.724,139.394
283110,Asamayama,17787,Confirmed Eruption,,2,,,1933,,1,,9,,Observations: Reported,,1933,,8,,3,,36.406,138.523
283120,Kusatsu-Shiranesan,17832,Confirmed Eruption,"NE part of Yu-gama, SE outer rim",3,,,1932,,10,,1,,Observations: Reported,,1932,,11,,0,,36.618,138.528
283230,Akita-Komagatake,18052,Confirmed Eruption,Ishibora (south flank of Me-dake),2,,,1932,,7,,21,,Observations: Reported,,1932,,7,,24,,39.761,140.799
282110,Asosan,17304,Confirmed Eruption,Naka-dake,2,,,1932,,6,,0,,Observations: Reported,,1933,,9,,28,,32.884,131.104
283070,Yakedake,17520,Confirmed Eruption,,2,,,1932,,2,,6,,Observations: Reported,,1932,,2,,6,,36.227,137.587
285040,Shikotsu,17612,Confirmed Eruption,Tarumai,1,,,1931,,10,,11,,Observations: Reported,,1931,,10,,24,,42.688,141.38
285050,Tokachidake,18650,Confirmed Eruption,,1,,,1931,,5,,16,,Observations: Reported,,1931,,5,,16,,43.418,142.686
282050,Kuchinoerabujima,16969,Confirmed Eruption,SW flank of Shindake,3,?,,1931,,4,,2,,Observations: Reported,,1931,,6,,22,,30.443,130.217
283110,Asamayama,17786,Confirmed Eruption,,3,,,1931,,3,,31,,Observations: Reported,,1932,,9,,21,,36.406,138.523
283070,Yakedake,17519,Confirmed Eruption,,2,,,1931,,3,,26,,Observations: Reported,,1931,,6,,24,,36.227,137.587
282110,Asosan,17302,Confirmed Eruption,Naka-dake,2,,,1930,,9,,3,,Observations: Reported,,1930,,9,,6,,32.884,131.104
283110,Asamayama,17785,Confirmed Eruption,,2,,,1930,,4,,18,,Observations: Reported,,1930,,10,,17,,36.406,138.523
283070,Yakedake,17518,Confirmed Eruption,Inkyo-ko,2,,,1930,,3,,13,,Observations: Reported,,1930,,5,?,11,,36.227,137.587
284120,Ioto,18405,Confirmed Eruption,NW side near the coast,1,,?,1930,,0,,0,,Observations: Reported,,,,,,,,24.751,141.289
284110,Kita-Ioto,18379,Confirmed Eruption,Funka-Asane,2,?,,1930,,0,,0,,Observations: Reported,,1945,,0,,0,,25.424,141.284
283110,Asamayama,17784,Confirmed Eruption,,2,,,1929,,9,,18,,Observations: Reported,,1929,,11,,15,,36.406,138.523
283260,Akita-Yakeyama,18083,Confirmed Eruption,,2,,,1929,,9,,0,,Observations: Reported,,,,,,,,39.964,140.757
285020,Hokkaido-Komagatake,18575,Confirmed Eruption,SE and NE of Ansei Crater,4,,,1929,,6,,17,,Observations: Reported,,1929,,9,,6,,42.063,140.677
283070,Yakedake,17517,Confirmed Eruption,"Summit (Inkyo-ko), NW flank (Kurodani)",2,,,1929,,4,,17,,Observations: Reported,,1929,,4,,19,,36.227,137.587
283110,Asamayama,17783,Confirmed Eruption,,2,,,1929,,1,,22,,Observations: Reported,,1929,,4,,5,,36.406,138.523
285050,Tokachidake,18649,Confirmed Eruption,Shin-funkako,1,,,1928,,12,,4,,Observations: Reported,,1928,,12,,25,,43.418,142.686
282110,Asosan,17301,Confirmed Eruption,Naka-dake,2,,,1928,,9,,6,,Observations: Reported,,1929,,10,,23,,32.884,131.104
285040,Shikotsu,17611,Confirmed Eruption,Tarumai,1,,,1928,,9,,6,,Observations: Reported,,1929,,2,,10,,42.688,141.38
284010,Izu-Oshima,18214,Confirmed Eruption,Mihara-yama,2,,,1928,,8,,7,,Observations: Reported,,1928,,8,,8,,34.724,139.394
285020,Hokkaido-Komagatake,18574,Confirmed Eruption,,1,,,1928,,3,,28,,Observations: Reported,,,,,,,,42.063,140.677
285040,Shikotsu,17610,Confirmed Eruption,Tarumai,2,,,1928,,1,,7,,Observations: Reported,,1928,,1,,7,,42.688,141.38
285050,Tokachidake,18648,Confirmed Eruption,Shin-funkako,1,,,1928,,1,,0,,Observations: Reported,,1928,,5,,23,,43.418,142.686
283120,Kusatsu-Shiranesan,17831,Confirmed Eruption,"N Yu-gama & S outer rim (in 1927, not 1928)",2,,,1927,,12,,29,,Observations: Reported,,1927,,12,,31,,36.618,138.528
283070,Yakedake,17516,Confirmed Eruption,"Summit (Inkyo-ko), NW flank (Kurodani)",2,,,1927,,12,,15,,Observations: Reported,,1927,,12,,15,,36.227,137.587
